Date,EndDate,Status,IPAddress,Progress,Durationinseconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore_A,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Consent,gender,gender_3_TEXT,age,raceethnicity,raceethnicity_7_TEXT,SM_use,SM_type_freq_1,SM_type_freq_2,SM_type_freq_3,SM_type_freq_4,SM_type_freq_5,SM_type_freq_6,SM_type_freq_7,SM_type_freq_8,SM_type_freq_9,education,employment,employment_3_TEXT,income,pol_scale_1,state,Timer1_FirstClick,Timer1_LastClick,Timer1_PageSubmit,Timer1_ClickCount,share_intent1,Credibility1_1,Credibility1_2,Credibility1_3,Credibility1_4,Newsworthiness1_1,Newsworthiness1_2,Newsworthiness1_3,Newsworthiness1_4,Trustworthy_C1_1_1,Honest_C2_1_1,Reliable_C3_1_1,newsworth_feed1_1,newsworth_feed1_2,newsworth_feed1_3,newsworth_feed1_4,newsworth_feed1_5,attn_1_1,Timer2_FirstClick,Timer2_LastClick,Timer2_PageSubmit,Timer2_ClickCount,share_intent2,Credibility2_1,Credibility2_2,Credibility2_3,Credibility2_4,Newsworthiness2_1,Newsworthiness2_2,Newsworthiness2_3,Newsworthiness2_4,Trustworthy_C1_2_1,Honest_C2_2_1,Reliable_C3_2_1,newsworth_feed2_1,newsworth_feed2_2,newsworth_feed2_3,newsworth_feed2_4,newsworth_feed2_5,attn_1_2,Timer3_FirstClick,Timer3_LastClick,Timer3_PageSubmit,Timer3_ClickCount,share_intent3,Credibility3_1,Credibility3_2,Credibility3_3,Credibility3_4,Newsworthiness3_1,Newsworthiness3_2,Newsworthiness3_3,Newsworthiness3_4,Trustworthy_C1_3_1,Honest_C2_3_1,Reliable_C3_3_1,newsworth_feed3_1,newsworth_feed3_2,newsworth_feed3_3,newsworth_feed3_4,newsworth_feed3_5,attn_1_3,Timer4_FirstClick,Timer4_LastClick,Timer4_PageSubmit,Timer4_ClickCount,share_intent4,Credibility4_1,Credibility4_2,Credibility4_3,Credibility4_4,Newsworthiness4_1,Newsworthiness4_2,Newsworthiness4_3,Newsworthiness4_4,Trustworthy_C1_4_1,Honest_C2_4_1,Reliable_C3_4_1,newsworth_feed4_1,newsworth_feed4_2,newsworth_feed4_3,newsworth_feed4_4,newsworth_feed4_5,attn_1_4,Timer5_FirstClick,Timer5_LastClick,Timer5_PageSubmit,Timer5_ClickCount,share_intent5,Credibility5_1,Credibility5_2,Credibility5_3,Credibility5_4,Newsworthiness5_1,Newsworthiness5_2,Newsworthiness5_3,Newsworthiness5_4,Trustworthy_C1_5_1,Honest_C2_5_1,Reliable_C3_5_1,newsworth_feed5_1,newsworth_feed5_2,newsworth_feed5_3,newsworth_feed5_4,newsworth_feed5_5,attn_1_5,Timer6_FirstClick,Timer6_LastClick,Timer6_PageSubmit,Timer6_ClickCount,share_intent6,Credibility6_1,Credibility6_2,Credibility6_3,Credibility6_4,Newsworthiness6_1,Newsworthiness6_2,Newsworthiness6_3,Newsworthiness6_4,Trustworthy_C1_6_1,Honest_C2_6_1,Reliable_C3_6_1,newsworth_feed6_1,newsworth_feed6_2,newsworth_feed6_3,newsworth_feed6_4,newsworth_feed6_5,attn_1_6,Timer7_FirstClick,Timer7_LastClick,Timer7_PageSubmit,Timer7_ClickCount,share_intent7,Credibility7_1,Credibility7_2,Credibility7_3,Credibility7_4,Newsworthiness7_1,Newsworthiness7_2,Newsworthiness7_3,Newsworthiness7_4,Trustworthy_C1_7_1,Honest_C2_7_1,Reliable_C3_7_1,newsworth_feed7_1,newsworth_feed7_2,newsworth_feed7_3,newsworth_feed7_4,newsworth_feed7_5,attn_1_7,Timer8_FirstClick,Timer8_LastClick,Timer8_PageSubmit,Timer8_ClickCount,share_intent8,Credibility8_1,Credibility8_2,Credibility8_3,Credibility8_4,Newsworthiness8_1,Newsworthiness8_2,Newsworthiness8_3,Newsworthiness8_4,Trustworthy_C1_8_1,Honest_C2_8_1,Reliable_C3_8_1,newsworth_feed8_1,newsworth_feed8_2,newsworth_feed8_3,newsworth_feed8_4,newsworth_feed8_5,attn_1_8,news_per_pre_self_1,news_per_pre_self_2,news_per_pre_self_3,news_per_pre_self_4,news_per_pre_self_5,news_per_pre_self_6,news_per_pre_self_7,news_per_pre_self_8,news_per_pre_self_9,news_per_pre_self_10,news_per_pre_self_11,news_per_pre_social_1,news_per_pre_social_2,news_per_pre_social_3,news_per_pre_social_4,news_per_pre_social_5,news_per_pre_social_6,news_per_pre_social_7,news_per_pre_social_8,news_per_pre_social_9,news_per_pre_social_10,news_per_pre_social_11,news_consump_sources_1,news_consump_sources_2,news_consump_sources_3,news_consump_sources_4,news_consump_sources_5,news_consump_sources_6,news_consump_sources_7,news_consump_sources_8,news_consump_sources_9,news_consump_sources_10,news_consump_sources_11,NewsSharing_SM,NewsCred_SMÂ ,GenTech_op,AI_acceptance,yiyan1_NFO_1,yiyan1_NFO_2,yiyan1_NFO_3,yiyan1_NFO_4,yiyan1_NFO_5,yiyan1_NFO_6,yiyan2_pub_int_1,yiyan2_pub_int_2,yiyan2_pub_int_3,yiyan2_pub_int_4,yiyan2_pub_int_5,yiyan2_pub_int_6,yiyan3_alg_know_1,yiyan3_alg_know_2,yiyan3_alg_know_3,yiyan3_alg_know_4,yiyan3_alg_know_5,yiyan3_alg_know_6,yiyan3_alg_know_7,yiyan3_alg_know_8,yiyan3_alg_know_9,yiyan3_alg_know_10,yiyan3_alg_know_11,yiyan4_aware,yiyan5_alg_aware_1_1,yiyan5_alg_aware_1_2,yiyan5_alg_aware_1_3,yiyan5_alg_aware_1_4,yiyan5_alg_aware_1_5,yiyan5_alg_aware_1_6,yiyan5_alg_aware_1_7,yiyan5_alg_aware_2_1,yiyan5_alg_aware_2_2,yiyan5_alg_aware_2_3,yiyan5_alg_aware_2_4,yiyan6_attitude,yiyan7_fami_program_1,yiyan7_fami_program_2,yiyan7_fami_program_3,yiyan7_fami_program_4,yiyan7_fami_program_5,yiyan7_fami_program_6,yiyan7_fami_program_7,con1_1,con1_2,con2_1,con2_2,con3_exp,con3_1,con3_2,con4_exp,con4_1,con4_2,con5_1,con5_2,con6_1,con6_2,personalization_awar,news_per_post_self_1,news_per_post_self_2,news_per_post_self_3,news_per_post_self_4,news_per_post_self_5,news_per_post_self_6,news_per_post_self_7,news_per_post_self_8,news_per_post_self_9,news_per_post_self_10,news_per_post_self_11,news_per_post_social_1,news_per_post_social_2,news_per_post_social_3,news_per_post_social_4,news_per_post_social_5,news_per_post_social_6,news_per_post_social_7,news_per_post_social_8,news_per_post_social_9,news_per_post_social_10,news_per_post_social_11,opp,qpmid,PS,SVID,transaction_id,Q_TotalDuration,Q_BallotBoxStuffing,Q_ReCaptchaScore,Q_CHL,gc,term,quotagroupage,att1_2,gx,pureSpectrumRedirectUrl,pureSpectrumSignatureValue,feed_type,Credibility1_all,Credibility2_all,Credibility3_all,Credibility4_all,Credibility5_all,Credibility6_all,Credibility7_all,Credibility8_all,feedtype,feed_valence,Credibility_Total,share_all,newsworth_1_all,newsworth_2_all,newsworth_3_all,newsworth_4_all,newsworth_5_all,newsworth_6_all,newsworth_7_all,newsworth_8_all,newsworth_all,feedtype_four,Credibility1,Credibility2,Credibility3,Credibility4,NW1,NW2,NW3,NW4,filter_$,cred1_avg,cred2_avg,cred3_avg,cred4_avg,cred5_avg,cred6_avg,cred7_avg,cred8_avg,nw1_avg,nw2_avg,nw3_avg,nw4_avg,nw5_avg,nw6_avg,nw7_avg,nw8_avg,credavg_all,nwavg_all
8/12/23 18:41,8/12/23 18:52,0,73.156.195.142,100,640,1,8/12/23 18:52,R_2QxnTtzFS4UH15b, , , , ,26.6292,-81.968,anonymous,EN,0.800000012, ,0,0, ,1,2, ,1975,1, ,2,1,1,4,1,1,1,4,1,2,5,2, ,4,6,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.932,34.833,35.631,15,5,4,5,5,5,5,5,5,2,2,2,1,5,5,5,1,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,4,3,4,4,4,4,3,4,4,4,5,4,3,4,4,4,4,4,4,3,4,3,2,4,4,4,2,1,1,4,5,4,2,3,4,4,4,4,2,4,3,4,4,2,2,2,4,4,4,3,4,5,4,4,4,4,4,3,2,2,2,2,1,1,2,1,2,1,2,3,2,3,3,1,1,4,1, , , , , , , , , , , , , , ,3,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,Qual2303-0603SocialMediaFeedConsumption,47639,612,17883927,1SsErWmSX7y7zB5LxKpEnJ,640, , ,anonymous,1, ,35-54, , ,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1SsErWmSX7y7zB5LxKpEnJ&ps_hash=aee2ba6f251c2a7f8f5aaf75f6a9d7dc1a069147,aee2ba6f251c2a7f8f5aaf75f6a9d7dc1a069147,nnews, , , , ,19, , , ,5,2,19,5, , , , ,17, , , ,17,1,4,5,5,5,5,5,5,2,1, , , , ,4.75, , , , , , , ,4.25, , , ,4.75,4.25
8/12/23 18:38,8/12/23 19:07,0,174.87.10.85,100,1774,1,8/12/23 19:07,R_Ceo7WgthzWppxxT, , , , ,35.1259,-117.9654,anonymous,EN,1, ,0,0, ,1,1, ,1938,1, ,2,1,1,6,1,1,1,1,1,1,6,4, ,3,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,95.92,0,3,2,3,3,2,1,1,1,4,6,7,7,2,2,2,4,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,3,3,4,3,3,5,4,5,3,4,4,3,3,4,3,4,4,3,4,3,1,5,1,1,1,1,4,3,1,1,1,5,3,2,4,4,3,3,3,2,3,4,4,4,1,2,2,3,4,4,3,4,4,3,4,4,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,2,2, , , , , , , , , , , , , , ,4,3,2,2,2,4,3,3,4,4,4,2,4,3,4,3,4,3,3,4,4,4,3,Qual2303-0603SocialMediaFeedConsumption,47639,612,17883927,1LLyELXAATNowZFp9qtuok,1774, , ,anonymous,1, ,55+, , ,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1LLyELXAATNowZFp9qtuok&ps_hash=351f4f0b2f03883b86c33213e5ed922b5c169693,351f4f0b2f03883b86c33213e5ed922b5c169693,ad, , , ,10, , , , ,4,1,10,3, , , ,7, , , , ,7,4,2,3,3,2,1,1,1,4,1, , , ,2.5, , , , , , , ,1.75, , , , ,2.5,1.75
8/12/23 19:17,8/12/23 19:31,0,166.205.87.17,100,864,1,8/12/23 19:31,R_1f8SY5j3tawSs1c, , , , ,38.581,-121.4939,anonymous,EN,0.899999976, ,0,0, ,1,2, ,1981,1, ,5,1,4,2,1,1,4,5,1,1,3,1, ,2,1,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.54,47.268,48.102,14,4,4,4,4,5,4,4,4,2,2,8,1,2,3,5,4,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,5,4,4,5,4,3,4,5,5,5,5,5,5,5,5,5,4,5,5,5,2,4,3,2,4,4,3,2,1,3,3,4,4,1,4,4,4,4,4,2,4,5,4,4,4,2,2,5,4,4,3,4,4,3,4,5,4,3,5,2,2,2,2,1,1,2,2,2,1,2,3,4,2,3,4,1,2,3, , , , , , , , , , , , , , ,2,4,5,4,4,4,5,4,1,4,4,5,5,5,5,5,5,5,5,4,5,5,4,Qual2303-0603SocialMediaFeedConsumption,47639,612,17883927,1h91NluRqm8mQJ2aVECvDP,864, , ,anonymous,1, ,35-54, , ,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1h91NluRqm8mQJ2aVECvDP&ps_hash=237010e5f64c242e97e39744e305f8e08342bdcc,237010e5f64c242e97e39744e305f8e08342bdcc,nmemes, , , , , ,17, , ,6,2,17,4, , , , , ,14, , ,14,2,4,4,4,5,4,4,4,2,1, , , , , ,4.25, , , , , , , ,3.5, , ,4.25,3.5
8/12/23 19:08,8/12/23 19:31,0,75.40.188.113,100,1376,1,8/12/23 19:31,R_1j8LlhBI6W2j4YW, , , , ,30.2627,-97.7467,anonymous,EN,0.899999976, ,0,0, ,1,2, ,1973,1, ,2,2,6,2,1,1,1,4,1,4,5,6, ,6,3,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8.333,100.95,121.426,16,5,3,4,3,4,2,2,2,1,5,4,4,4,3,3,1,4,2,4,5,4,4,3,5,4,3,4,3,4,5,5,3,4,4,5,5,4,5,3,3,1,2,1,1,5,3,1,1,3,4,4,5,2,2,4,1,1,1,1,1,1,2,2,1,1,2,2,5,5,4,4,4,4,5,5,4,5,3,5,2,2,2,2,1,2,2,1,2,1,2,2,5,2,3,4,3,2,4, , , , , , , , , , , , , , ,4,3,5,3,3,2,5,4,2,3,2,4,4,5,3,4,4,5,5,4,4,3,3,Qual2303-0603SocialMediaFeedConsumption,47639,612,17883927,1xsn5b8BclwrPiuyzuB8zf,1376, , ,anonymous,1, ,35-54, , ,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1xsn5b8BclwrPiuyzuB8zf&ps_hash=4e593aafffe12745cc3c444c4803d8bdf10e6c13,4e593aafffe12745cc3c444c4803d8bdf10e6c13,nad, , , , , , , ,14,8,2,14,5, , , , , , , ,7,7,4,3,4,3,4,2,2,2,1,1, , , , , , , ,3.5, , , , , , , ,1.75,3.5,1.75
8/12/23 19:17,8/12/23 19:32,0,76.187.163.25,100,893,1,8/12/23 19:32,R_2OVeDSu4LS59vyk, , , , ,32.7889,-96.8021,anonymous,EN,1, ,0,0, ,1,1, ,1989,1, ,3,1,1,2,1,4,1,5,1,2,2,2, ,1,10,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.502,64.798,66.249,9,3,2,1,2,2,2,1,1,3,7,7,6,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , ,4,3,2,5,4,4,4,4,4,4,1,4,4,3,5,4,4,4,4,4,4,1,2,4,3,2,1,1,2,2,2,2,4,4,3,2,3,4,4,4,4,4,5,4,5,4,4,2,2,4,4,4,5,4,4,5,3,4,5,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,3, , , , , , , , , , , , , , ,4,4,4,3,5,4,4,4,4,4,4,1,4,4,3,5,4,4,4,4,4,4,1,Qual2303-0603SocialMediaFeedConsumption,47639,612,17883927,5i2sRomqWNz7hP8DYm2JpL,893, , ,anonymous,1, , , , ,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=5i2sRomqWNz7hP8DYm2JpL&ps_hash=9957ebc0bee0c91051ddfeb79b25ce6317965e62,9957ebc0bee0c91051ddfeb79b25ce6317965e62,nact, , , , , , ,7, ,7,2,7,3, , , , , , ,7, ,7,3,2,1,2,2,2,1,1,3,1, , , , , , ,1.75, , , , , , , ,1.75, ,1.75,1.75
8/12/23 19:22,8/12/23 19:33,0,107.77.237.167,100,629,1,8/12/23 19:33,R_1hKVX4zo9LyEkTQ, , , , ,37.751,-97.822,anonymous,EN,1, ,0,0, ,1,1, ,1991,1, ,2,1,4,4,6,2,2,5,2,1,2,1, ,1,10,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.365,54.547,56.989,9,2,3,2,3,1,3,1,1,1,5,5,5,3,3,1,1,5,2, , , , , , , , , , , , , , , , , , , , , , ,5,5,5,3,5,4,3,5,3,2,1,5,4,1,4,5,4,4,4,5,2,2,2,4,3,2,4,1,4,2,3,4,5,4,4,4,3,4,4,1,3,1,2,3,2,2,4,2,2,4,5,5,3,4,4,4,3,5,4,3,3,1,1,2,1,2,2,2,1,2,1,1,3,1,4,1,2,4,4,1, , , , , , , , , , , , , , ,3,5,5,2,2,3,5,3,5,4,3,1,4,4,2,5,5,4,3,3,2,4,3,Qual2303-0603SocialMediaFeedConsumption,47639,612,17883927,1AR3oSiHMY8Z3lQSbMEPJB,629, , ,anonymous,1, , , , ,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1AR3oSiHMY8Z3lQSbMEPJB&ps_hash=7e773b330c90e9a3d3f7017f81c32b9dcba1704a,7e773b330c90e9a3d3f7017f81c32b9dcba1704a,nact, , , , , , ,9, ,7,2,9,2, , , , , , ,6, ,6,3,3,2,3,1,3,1,1,1,1, , , , , , ,2.25, , , , , , , ,1.5, ,2.25,1.5
8/12/23 19:22,8/12/23 19:33,0,73.133.202.177,100,657,1,8/12/23 19:33,R_A7jpEB3RCuKLxuh, , , , ,38.7592,-76.9858,anonymous,EN,0.899999976, ,0,0, ,1,1, ,1988,2, ,1,1,2,5,1,2,1,6,1,1,3,1, ,4,9,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.276,19.101,22.057,4,3,2,2,3,3,3,3,3,3,6,4,6,3,4,3,3,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,3,5,3,1,1,3,5,5,5,5,5,5,4,4,4,4,4,2,4,4,4,4,4,3,4,4,4,4,3,4,2,2,2,2,2,2,2,2,2,2,2,5,4,4,4,4,3,4,4, , , , , , , , , , , , , , ,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,Qual2303-0603SocialMediaFeedConsumption,47639,612,17883927,4nAxKrxkOP3QvACFZSOCPY,657, , ,anonymous,1, ,35-54, , ,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=4nAxKrxkOP3QvACFZSOCPY&ps_hash=a033f4b0434678b0283a18ae7888be7e13d1fa94,a033f4b0434678b0283a18ae7888be7e13d1fa94,ad, , , ,10, , , , ,4,1,10,3, , , ,12, , , , ,12,4,2,2,3,3,3,3,3,3,1, , , ,2.5, , , , , , , ,3, , , , ,2.5,3
8/12/23 18:52,8/12/23 19:49,0,104.148.226.10,100,3436,1,8/12/23 19:49,R_246RlbAfT0W2mba, , , , ,40.7667,-74.0311,anonymous,EN,1, ,0,0, ,1,1, ,1966,3, ,3,2,5,1,1,5,5,6,1,4,3,4, ,2,3,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,240.448,0,5,5,3,5,5,5,5,5,1,1,1,1,5,5,5,1,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,3,5,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,2,3,4,5,2,2,2,2,3,1,4,1,4,4,5,5,5,1,5,5,5,5,5,2,2,3,3,5,4,4,4,3,4,4,4,4,5,2,1,2,2,2,2,2,1,2,2,2,3,5,2,3,4,4,5,5, , , , , , , , , , , , , , ,4,5,2,5,2,5,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Qual2303-0603SocialMediaFeedConsumption,47639,612,17883927,0xHTjgd5wUicFwv0hquzPu,3436, , ,anonymous,1, ,55+, , ,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0xHTjgd5wUicFwv0hquzPu&ps_hash=030d55a81ce55988a03ae0d2852e85d11f395760,030d55a81ce55988a03ae0d2852e85d11f395760,nmemes, , , , , ,18, , ,6,2,18,5, , , , , ,16, , ,16,2,5,3,5,5,5,5,5,1,1, , , , , ,4.5, , , , , , , ,4, , ,4.5,4
8/12/23 19:30,8/12/23 19:49,0,146.113.197.176,100,1136,1,8/12/23 19:49,R_3JCWni12d701ptz, , , , ,28.0366,-80.5808,anonymous,EN,0.899999976, ,0,0, ,1,2, ,2002,2, ,2,1,1,1,4,5,1,5,1,1,4,8, ,5,3,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.056,21.056,23.164,1,5,2,3,3,2,2,2,3,3,5,4,5,2,3,3,3,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,5,5,4,5,5,4,4,4,4,2,1,1,2,5,2,2,5,5,5,2,1,1,2,1,3,2,1,1,4,1,2,5,4,2,3,2,3,4,4,3,3,2,2,2,2,2,2,5,5,4,5,4,4,3,5,4,5,3,5,2,2,2,2,1,1,2,2,2,2,2,3,4,3,2,4,3,3,2, , , , , , , , , , , , , , ,2,3,4,4,4,2,4,4,4,4,2,4,4,2,2,2,5,2,2,5,5,5,2,Qual2303-0603SocialMediaFeedConsumption,47639,612,17883927,6qvuKkVUEm83XJqjNw6gE5,1136, , ,anonymous,1, ,18-34, , ,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=6qvuKkVUEm83XJqjNw6gE5&ps_hash=9359ede098a036cea4a25896e3c7b3f3c6bfa6eb,9359ede098a036cea4a25896e3c7b3f3c6bfa6eb,act, , ,10, , , , , ,3,1,10,5, , ,10, , , , , ,10,3,2,3,3,2,2,2,3,3,1, , ,2.5, , , , , , , ,2.5, , , , , ,2.5,2.5
8/12/23 19:41,8/12/23 20:01,0,71.187.81.141,100,1188,1,8/12/23 20:01,R_3nki8GInlzOJQk4, , , , ,40.7467,-74.0574,anonymous,EN,1, ,0,0, ,1,2, ,1981,7, ,1,2,6,6,6,6,4,6,4,6,4,2, ,6,3,31,6.396,50.957,55.905,9,5,3,3,3,3,3,3,3,2,1,1,1,3,3,3,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,4,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,3,5,4,5,1,5,5,3,5,3,5,2,2,2,2,1,3,3,3,4,4,4,3,3,4,3,3,3,4,2,2,4,4,4,5,4,3,3,5,4,5,3,5,2,2,2,2,1,2,2,2,2,2,2,3,5,5,1,2,1,5,5, , , , , , , , , , , , , , ,3,5,5,4,4,4,5,5,5,5,4,5,5,5,4,4,4,5,4,4,5,3,5,Qual2303-0603SocialMediaFeedConsumption,47639,612,17883927,59Ow83QG7ON4AOTvqNlbib,1188, , ,anonymous,1, ,35-54, , ,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=59Ow83QG7ON4AOTvqNlbib&ps_hash=da6b44a13cfcdf6258b166d04e092d98a9f081ec,da6b44a13cfcdf6258b166d04e092d98a9f081ec,news,12, , , , , , , ,1,1,12,5,11, , , , , , , ,11,1,3,3,3,3,3,3,3, ,1,3, , , , , , , ,2.75, , , , , , , ,3,2.75
8/12/23 19:51,8/12/23 20:09,0,24.88.209.164,100,1107,1,8/12/23 20:09,R_2CThFTI9zdRft8W, , , , ,36.0406,-80.26,anonymous,EN,1, ,0,0, ,1,2, ,1988,2, ,2,1,1,5,2,5,4,6,1,1,4,1, ,1,1,34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.665,46.391,48.879,7,2,3,2,2,1,2,1,1,1,2,4,4,2,3,1,1,2,2,3,5,5,5,4,5,5,4,4,4,5,4,5,4,5,4,5,5,4,4,4,5,3,2,3,3,5,5,5,3,2,4,4,4,3,3,3,5,5,5,5,4,5,5,5,4,1,1,2,4,5,4,5,4,4,5,5,4,5,3,5,1,2,2,2,2,1,2,1,2,1,2,3,2,5,2,5,1,4,4, , , , , , , , , , , , , , ,4,4,5,5,5,4,5,5,4,4,3,5,5,5,4,5,5,5,5,4,4,5,5,Qual2303-0603SocialMediaFeedConsumption,47639,612,17883927,7dJfPfVixwSijv7jn1ZeBk,1107, , ,anonymous,1, ,35-54, , ,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=7dJfPfVixwSijv7jn1ZeBk&ps_hash=6ece85dd2c3fa8ae4f76801c84aa2b6bda7e0b4f,6ece85dd2c3fa8ae4f76801c84aa2b6bda7e0b4f,nad, , , , , , , ,8,8,2,8,2, , , , , , , ,5,5,4,3,2,2,1,2,1,1,1,1, , , , , , , ,2, , , , , , , ,1.25,2,1.25
